0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4015086869203063,0.2887876414176702,0.271163857777314,0.2692650855726019,0.46142884572957055,0.3069707905848101,0.45517243415138375,0.3158080709846646
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.537997534033417,0.3915986247551755,0.41645837402733105,0.3791614695642451,0.5892652184977517,0.42569056694658836,0.5938947345869489,0.44930946912542835
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7986426124810315,0.7486159325585272,0.6101843956940205,0.5482328295513884,0.7597137155219933,0.5952902474634145,0.7788578018343689,0.6273113333131133
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3448877724232873,0.32189778624661947,0.21304605127730714,0.2946257895706734,0.4188167214735101,0.2560908864297623,0.31645013371581865,0.49380993517234956
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5749869988055569,0.4558141482282605,0.39708577186066213,0.3960686055629594,0.5892652184977517,0.38329064681738184,0.45517243415138375,0.6273113333131133
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7403430720554972,0.7306964813862615,0.5908117935273516,0.5651399655501028,0.836415539182902,0.552890327334208,0.6401355013988038,0.8053131975007982
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28087819895421334,0.33111105154091314,0.26147755669397954,0.2608115175732448,0.3335924729613894,0.442650534998271,0.44592428078901275,0.2980078845658961
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.537997534033417,0.4848812720574629,0.4067720729439966,0.38761503756360227,0.46142884572957055,0.5698502953858906,0.5938947345869489,0.43150928270665984
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7179836506704638,0.7205059293293523,0.600498094610686,0.5566863975507456,0.631877342753812,0.7394499759027167,0.825098568646224,0.6095111468943448
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12397856228236515,0.16230494992121547,0.271163857777314,0.10864729358481579,0.07791972742502701,0.1882510142230318,0.039005532844688495,0.3158080709846646
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4015086869203063,0.3465948274439242,0.31959536319398635,0.024111613591244085,0.12053185168108743,0.3578506947398579,0.08524629965654351,0.18230667284390095
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5749869988055569,0.5461406195523101,0.41645837402733105,0.23545081357517328,0.6744894670098724,0.3154507746106514,0.5938947345869489,0.5383104012192708
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12397856228236515,0.1755657053050126,0.2227323523606416,0.15091513358160158,0.07791972742502701,0.1458510940938253,0.039005532844688495,0.3603085370315859
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3448877724232873,0.34823602302590817,0.271163857777314,0.06637945358802994,0.12053185168108743,0.3154507746106514,0.08524629965654351,0.22680713889082216
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.537997534033417,0.5319176946889741,0.46488987944400345,0.6158613735462458,0.29098034870532896,0.23065093435223832,0.5938947345869489,0.582810867266192
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12397856228236515,0.10306438626649783,0.2227323523606416,0.23545081357517328,0.20575610019320817,0.23065093435223832,0.1777278332802536,0.4137090962878914
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5749869988055569,0.5348529364512902,0.4455172772773345,0.3622543335655308,0.3335924729613894,0.3578506947398579,0.31645013371581865,0.5472104944286551
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6938726854014633,0.5831364126110778,0.639243298944024,0.5313256935526741,0.5040409699856309,0.527450375256684,0.5014132009632387,0.8142132907101824
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.12397856228236515,0.18791499134050355,0.1258693415272969,0.3284400615681021,0.12053185168108743,0.1882510142230318,0.1777278332802536,0.5561105876380393
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4015086869203063,0.4512526821250245,0.3680268686106587,0.5397792615520313,0.3335924729613894,0.40025061486906444,0.5014132009632387,0.7786129178726455
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12397856228236515,0.11539205113639678,0.2227323523606416,0.3622543335655308,0.17166640078835987,0.1458510940938253,0.14073521983076953,0.5383104012192708
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6086780733710582,0.5763162195465281,0.46488987944400345,0.6158613735462458,0.4273391463247222,0.442650534998271,0.41817982070189974,0.8053131975007982
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7986426124810315,0.2887876414176702,0.17430084694396925,0.3622543335655308,0.2483682244492686,0.26457087045560357,0.35344274716530266,0.4048090030785071
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752518105809855,0.6714888332984371,0.41645837402733105,0.6581292135430317,0.46142884572957055,0.4765704711016362,0.5846465812245778,0.6273113333131133
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.20791996390198503,0.26708760684432964,0.17430084694396925,0.319986493568745,0.3335924729613894,0.23065093435223832,0.31645013371581865,0.7163122654069558
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4519573478417938,0.5348529364512902,0.41645837402733105,0.6158613735462458,0.6744894670098724,0.3578506947398579,0.5938947345869489,0.8943141295946406
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3448877724232873,0.37826868953292647,0.31959536319398635,0.48905785355588827,0.07791972742502701,0.6122502155150971,0.13148706646839853,0.2713076049377434
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.537997534033417,0.5319176946889741,0.5617528902773482,0.7003970535398174,0.29098034870532896,0.8242498161611298,0.3626909005276737,0.49380993517234956
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20791996390198503,0.2910450443633862,0.3680268686106587,0.2523579495738876,0.2483682244492686,0.332410742662334,0.22396860009210862,0.28020769814712765
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4519573478417938,0.464605996368336,0.5133213848606758,0.3791614695642451,0.37620459721744975,0.4596105030499536,0.3626909005276737,0.4137090962878914
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.639495618345385,0.6572232377850173,0.7070474065273653,0.6327685095449601,0.5466530942416913,0.6292101835667797,0.6401355013988038,0.5917109604755763
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28087819895421334,0.33111105154091314,0.28085015886064846,0.3368936295674593,0.2483682244492686,0.23065093435223832,0.22396860009210862,0.3603085370315859
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4971963595729994,0.4602634547470786,0.42614467511066556,0.46369714955781677,0.37620459721744975,0.3748106627915405,0.3626909005276737,0.49380993517234956
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6677943327192757,0.6630644287018771,0.619870696777355,0.7173041895385318,0.631877342753812,0.5444103433083667,0.5476539677750938,0.6718117993600345
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3448877724232873,0.3019265309810685,0.5133213848606758,0.23545081357517328,0.4188167214735101,0.29849080655896876,0.45517243415138375,0.22680713889082216
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.639495618345385,0.5853540256746473,0.7554789119440376,0.4467900135591024,0.7171015912659329,0.5104904072050015,0.6863762682106589,0.44930946912542835
